Date and time of GPS data in UTC, FileName GPS signal acquisition time
Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCBTep (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCBTep (C) stbd,Error Code stbd
01/18/2022,17:06:47.600,16,0.8,30.3514,-89.6298,1.73502,107.996,103.476,28.62,0,99,31,31,0,28.61,0,0,31,31,132
01/18/2022,17:06:48.599,16,0.8,30.3514,-89.6298,1.62178,107.326,102.67,28.61,0,99,32,32,0,28.61,0,0,31,31,132
01/18/2022,17:06:49.600,16,0.8,30.3514,-89.6298,1.49744,106.75,104.74,28.64,0,99,31,31,0,28.62,0,0,31,31,132
01/18/2022,17:06:50.599,16,0.8,30.3514,-89.6298,1.10219,106.446,99.6451,28.64,0,99,31,31,0,28.61,0,0,31,31,132
01/18/2022,17:06:51.600,16,0.8,30.3514,-89.6297,1.24838,105.616,102.5,28.62,0,99,31,31,0,28.61,0,0,31,31,132
01/18/2022,17:06:52.600,16,0.8,30.3514,-89.6297,0.909771,104.914,102.462,28.62,0,99,31,31,0,28.64,0,0,30,30,132
01/18/2022,17:06:53.599,16,0.7,30.3514,-89.6297,0.992178,104.504,96.6377,28.64,0,99,31,31,0,28.61,0,0,30,30,132
01/18/2022,17:06:54.600,16,0.7,30.3514,-89.6297,0.818947,103.746,92.1765,28.62,0,99,31,31,0,28.62,0,0,30,30,132
01/18/2022,17:06:55.599,16,0.7,30.3514,-89.6297,0.779344,103.112,98.0291,28.64,0,99,31,31,0,28.61,0,0,30,30,132
01/18/2022,17:06:57.600,16,0.7,30.3514,-89.6297,0.63813,101.154,84.932,28.65,0,99,30,30,0,28.62,0,0,30,30,132
01/18/2022,17:06:58.600,16,0.7,30.3514,-89.6297,0.738915,99.441,88.4926,28.65,0,99,30,30,0,28.62,0,0,30,30,132
01/18/2022,17:06:59.600,16,0.7,30.3514,-89.6297,0.549007,98.249,82.4724,28.64,0,99,30,30,0,28.62,0,0,30,30,132
01/18/2022,17:07:00.599,16,0.7,30.3514,-89.6297,0.769844,96.38,82.8929,28.65,0,99,30,30,0,28.62,0,0,30,30,132
01/18/2022,17:07:01.799,16,0.7,30.3514,-89.6297,0.555734,95.192,70.8045,28.65,0,99,30,30,0,28.64,0,0,30,30,132
01/18/2022,17:07:02.599,16,0.7,30.3514,-89.6297,0.66541,93.459,77.3441,28.64,0,99,30,30,0,28.62,0,0,30,30,132
01/18/2022,17:07:03.799,16,0.7,30.3514,-89.6297,0.523167,92.085,70.6899,28.65,0,99,30,30,0,28.62,0,0,29,29,132
01/18/2022,17:07:04.799,16,0.7,30.3514,-89.6297,0.594144,90.461,74.8271,28.64,0,99,30,30,0,28.64,0,0,29,29,132
01/18/2022,17:07:05.799,16,0.7,30.3514,-89.6297,0.571793,88.819,67.6199,28.65,0,99,30,30,0,28.65,0,0,29,29,132
01/18/2022,17:07:07.800,16,0.7,30.3514,-89.6297,0.72805,86.248,61.4506,28.65,0,99,30,30,0,28.59,1.9,0,29,29,132
01/18/2022,17:07:08.799,16,0.7,30.3514,-89.6297,0.902917,88.224,75.156,28.54,6.4,99,30,30,0,28.61,0.4,0,29,29,132
01/18/2022,17:07:09.799,16,0.7,30.3514,-89.6297,1.14718,91.27,84.0672,28.61,3.1,99,29,29,0,28.64,0.1,0,29,29,132
01/18/2022,17:07:10.799,16,0.7,30.3514,-89.6297,1.05468,94.022,87.3591,28.64,2.2,99,29,29,0,28.62,0,0,29,29,132
01/18/2022,17:07:11.799,16,0.7,30.3514,-89.6297,1.22853,96.171,90.3626,28.62,1.9,99,29,29,0,28.64,0,0,29,29,132
01/18/2022,17:07:12.799,16,0.7,30.3514,-89.6297,1.23446,98.024,90.812,28.61,3.1,99,29,29,0,28.57,3.6,0,29,29,132
01/18/2022,17:07:13.799,16,0.6,30.3514,-89.6297,1.75086,99.986,98.427,28.53,7,99,29,29,0,28.61,2.4,0,29,29,132
01/18/2022,17:07:14.800,16,0.6,30.3514,-89.6296,2.06098,100.972,100.049,28.59,4.5,99,29,29,0,28.59,3,0,29,29,132
01/18/2022,17:07:15.799,16,0.6,30.3514,-89.6296,2.10065,100.605,98.7824,28.57,4.5,99,29,29,0,28.54,5,0,29,29,132
01/18/2022,17:07:17.799,16,0.6,30.3514,-89.6296,2.66693,97.065,97.5808,28.57,4.3,99,29,29,0,28.57,4.2,0,28,28,132
01/18/2022,17:07:18.799,16,0.6,30.3514,-89.6296,2.62965,95.785,94.834,28.56,5.3,99,29,29,0,28.56,4.1,0,28,28,132
01/18/2022,17:07:19.800,16,0.6,30.3514,-89.6296,2.74736,94.623,94.5044,28.53,6.5,99,29,29,0,28.56,4.7,0,28,28,132
01/18/2022,17:07:20.799,16,0.6,30.3514,-89.6296,2.92936,93.48,93.6143,28.54,6.2,99,29,29,0,28.57,3.7,0,28,28,132
01/18/2022,17:07:21.800,16,0.6,30.3514,-89.6295,2.94012,92.702,92.5768,28.54,6.1,99,29,29,0,28.59,3,0,28,28,132
01/18/2022,17:07:22.799,16,0.6,30.3514,-89.6295,2.87464,92.23,91.9375,28.54,7.5,99,29,29,0,28.59,3.7,0,28,28,132
01/18/2022,17:07:23.799,16,0.6,30.3514,-89.6295,2.97348,91.823,91.7232,28.54,7.4,99,29,29,0,28.57,3.3,0,28,28,132
01/18/2022,17:07:24.799,16,0.6,30.3514,-89.6295,3.03329,91.321,91.3954,28.56,6.7,99,29,29,0,28.57,2.5,0,28,28,132
01/18/2022,17:07:25.999,16,0.6,30.3514,-89.6295,2.96667,91.012,90.901,28.54,7.1,99,29,29,0,28.56,3,0,28,28,132
01/18/2022,17:07:27.999,16,0.6,30.3514,-89.6294,3.05572,90.319,90.0364,28.53,7.4,99,29,29,0,28.59,2.2,0,28,28,132
01/18/2022,17:07:28.799,16,0.6,30.3514,-89.6294,2.86332,90.231,89.6888,28.62,1.9,99,29,29,0,28.64,0.5,0,28,28,132
01/18/2022,17:07:29.999,16,0.6,30.3514,-89.6294,2.44199,90.782,88.8141,28.62,1.7,99,29,29,0,28.64,0,0,28,28,132
01/18/2022,17:07:31.000,16,0.6,30.3514,-89.6294,2.31318,90.846,90.1444,28.65,1.3,99,28,28,0,28.62,0,0,28,28,132
01/18/2022,17:07:31.999,16,0.6,30.3514,-89.6294,2.15766,90.687,90,28.61,3.4,99,28,28,0,28.65,0.3,0,28,28,132
01/18/2022,17:07:32.999,16,0.6,30.3514,-89.6294,1.97731,90.963,88.8171,28.62,2.3,99,28,28,0,28.62,0.7,0,28,28,132
01/18/2022,17:07:34.000,16,0.6,30.3514,-89.6294,1.8972,91.3,90.2348,28.64,0.9,99,28,28,0,28.65,0,0,28,28,132
01/18/2022,17:07:34.999,16,0.6,30.3514,-89.6294,1.90124,91.275,90.7616,28.54,8,99,28,28,0,28.56,4.8,0,28,28,132
01/18/2022,17:07:36.000,16,0.6,30.3514,-89.6294,2.20088,90.98,91.164,28.56,5.5,99,28,28,0,28.61,2.4,0,28,28,132
01/18/2022,17:07:38.000,16,0.6,30.3514,-89.6293,2.46684,90.267,89.4582,28.56,6.1,99,28,28,0,28.59,2.1,0,28,28,132
01/18/2022,17:07:39.000,16,0.6,30.3514,-89.6293,2.2627,90.72,89.557,28.65,0.1,99,28,28,0,28.64,0.4,0,28,28,132
01/18/2022,17:07:39.999,16,0.6,30.3514,-89.6293,2.14212,90.965,90.104,28.64,1.1,99,28,28,0,28.64,0,0,27,27,132
01/18/2022,17:07:41.000,16,0.6,30.3514,-89.6293,2.33903,90.668,91.2857,28.48,11.2,99,28,28,0,28.51,6.5,0,27,27,132
01/18/2022,17:07:41.999,16,0.6,30.3514,-89.6293,2.43608,90.54,91.0973,28.56,5.8,99,28,28,0,28.57,3.6,0,27,27,132
01/18/2022,17:07:43.000,16,0.6,30.3514,-89.6293,2.62444,89.681,90.8063,28.56,5.9,99,28,28,0,28.57,2.7,0,27,27,132
01/18/2022,17:07:43.999,16,0.6,30.3514,-89.6292,2.6399,89.078,89.3672,28.54,6.2,99,28,28,0,28.61,0.8,0,27,27,132
01/18/2022,17:07:44.999,16,0.6,30.3514,-89.6292,2.27088,89.729,88.8229,28.65,0.3,99,28,28,0,28.64,0.1,0,27,27,132
01/18/2022,17:07:46.000,16,0.6,30.3514,-89.6292,2.17721,89.965,89.4373,28.64,1.2,99,28,28,0,28.64,0.1,0,27,27,132
01/18/2022,17:07:48.000,16,0.6,30.3514,-89.6292,1.83703,90.294,89.3937,28.64,1.2,99,28,28,0,28.64,0.3,0,27,27,132
01/18/2022,17:07:48.999,16,0.6,30.3514,-89.6292,1.79616,89.974,90.4341,28.64,2.4,99,28,28,0,28.62,0.8,0,27,27,132
01/18/2022,17:07:50.200,16,0.6,30.3514,-89.6292,2.08185,89.533,89.9465,28.51,8.6,99,28,28,0,28.54,6,0,27,27,132
01/18/2022,17:07:50.999,16,0.6,30.3514,-89.6292,1.86434,89.333,89.1636,28.67,0.2,99,28,28,0,28.64,0.4,0,27,27,132
01/18/2022,17:07:52.200,16,0.6,30.3514,-89.6292,1.79631,88.831,90.868,28.64,0.9,99,28,28,0,28.64,0.2,0,27,27,132
01/18/2022,17:07:53.000,16,0.6,30.3514,-89.6292,2.04109,88.362,89.5635,28.48,11.1,99,28,28,0,28.51,7.5,0,27,27,132
01/18/2022,17:07:54.200,16,0.7,30.3514,-89.6291,1.88783,87.935,88.879,28.65,0.9,99,28,28,0,28.65,0.1,0,27,27,132
01/18/2022,17:07:55.200,16,0.7,30.3514,-89.6291,1.731,87.206,88.0694,28.65,1,99,28,28,0,28.65,0,0,27,27,132
01/18/2022,17:07:56.199,16,0.7,30.3514,-89.6291,1.63732,86.58,86.8013,28.65,1.7,99,28,28,0,28.64,0.1,0,27,27,132
01/18/2022,17:07:58.200,16,0.7,30.3514,-89.6291,1.52787,85.91,82.9111,28.64,2.3,99,28,28,0,28.64,0,0,27,27,132
01/18/2022,17:07:59.200,16,0.7,30.3514,-89.6291,1.55351,85.636,83.4619,28.64,2.5,99,28,28,0,28.65,0,0,27,27,132
01/18/2022,17:08:00.200,16,0.7,30.3514,-89.6291,1.50238,85.411,82.3417,28.62,2.9,99,28,28,0,28.65,0,0,27,27,132
01/18/2022,17:08:01.199,16,0.7,30.3514,-89.6291,1.53012,85.731,83.4347,28.61,3.5,99,28,28,0,28.65,0,0,27,27,132
01/18/2022,17:08:02.200,16,0.7,30.3514,-89.6291,1.51551,86.658,83.741,28.62,3.5,99,28,28,0,28.65,0,0,27,27,132
01/18/2022,17:08:03.199,16,0.7,30.3514,-89.6291,1.49991,87.85,86.2847,28.61,3.3,99,28,28,0,28.64,0,0,26,26,132
01/18/2022,17:08:04.200,16,0.7,30.3514,-89.6291,1.51911,88.715,87.9467,28.64,2.7,99,27,27,0,28.64,0,0,26,26,132
01/18/2022,17:08:05.200,16,0.7,30.3514,-89.6291,1.48745,89.934,88.6521,28.62,2.7,99,27,27,0,28.65,0,0,26,26,132
01/18/2022,17:08:06.200,16,0.7,30.3514,-89.629,1.50863,91.187,90.9598,28.64,2,99,27,27,0,28.65,0.1,0,26,26,132
01/18/2022,17:08:08.199,16,0.7,30.3514,-89.629,2.11995,91.958,93.1012,28.53,7.2,99,27,27,0,28.59,2.8,0,26,26,132
01/18/2022,17:08:09.200,16,0.7,30.3514,-89.629,2.35166,91.76,93.1273,28.56,7,99,27,27,0,28.59,2.8,0,26,26,132
01/18/2022,17:08:10.200,16,0.7,30.3514,-89.629,2.48758,91.285,91.9256,28.54,7,99,27,27,0,28.59,2.7,0,26,26,132
01/18/2022,17:08:11.200,16,0.7,30.3514,-89.629,2.6052,90.825,91.0688,28.54,8.3,99,27,27,0,28.61,2.8,0,26,26,132
01/18/2022,17:08:12.200,16,0.7,30.3514,-89.629,2.75253,90.021,90.3642,28.53,8.8,99,27,27,0,28.62,2.4,0,26,26,132
01/18/2022,17:08:13.200,16,0.7,30.3514,-89.629,2.83608,89.426,89.8036,28.51,9.5,99,27,27,0,28.62,1.7,0,26,26,132
01/18/2022,17:08:14.200,16,0.7,30.3514,-89.6289,2.48632,89.376,89.3729,28.62,1.9,99,27,27,0,28.64,0,0,26,26,132
01/18/2022,17:08:15.400,16,0.7,30.3514,-89.6289,2.27433,89.506,89.6572,28.62,2.5,99,27,27,0,28.64,0.1,0,26,26,132
01/18/2022,17:08:16.200,16,0.7,30.3514,-89.6289,2.14997,89.604,89.482,28.64,1.9,99,27,27,0,28.65,0.2,0,26,26,132
01/18/2022,17:08:18.200,16,0.7,30.3514,-89.6289,2.10535,90.547,90.7406,28.5,10.6,99,27,27,0,28.59,3,0,26,26,132
01/18/2022,17:08:19.399,16,0.7,30.3514,-89.6289,2.32945,90.86,91.4345,28.53,9.4,99,27,27,0,28.59,3.2,0,26,26,132
01/18/2022,17:08:20.400,16,0.7,30.3514,-89.6289,2.39889,91.088,92.4149,28.56,6,99,27,27,0,28.61,1.7,0,26,26,132
01/18/2022,17:08:21.399,16,0.7,30.3514,-89.6289,2.51298,90.882,93.0151,28.56,6,99,27,27,0,28.61,2.5,0,26,26,132
01/18/2022,17:08:22.400,16,0.7,30.3514,-89.6288,2.60052,90.362,92.0133,28.57,5.7,99,27,27,0,28.59,2.8,0,26,26,132
01/18/2022,17:08:23.399,16,0.7,30.3514,-89.6288,2.68093,90.036,90.9555,28.56,6.1,99,27,27,0,28.61,2.8,0,26,26,132
01/18/2022,17:08:24.399,16,0.7,30.3514,-89.6288,2.73545,89.739,91.0586,28.54,6.5,99,27,27,0,28.59,3.3,0,26,26,132
01/18/2022,17:08:25.399,16,0.7,30.3514,-89.6288,2.84416,89.017,90.8615,28.56,6.5,99,27,27,0,28.57,3,0,26,26,132
01/18/2022,17:08:26.399,16,0.7,30.3514,-89.6288,2.89827,88.686,90.0384,28.57,6.7,99,27,27,0,28.62,2.4,0,26,26,132
01/18/2022,17:08:28.399,16,0.7,30.3514,-89.6288,2.45702,88.86,90.136,28.64,0.8,99,27,27,0,28.61,1.9,0,26,26,132
01/18/2022,17:08:29.400,16,0.7,30.3514,-89.6287,2.63399,88.474,89.5349,28.53,8.2,99,27,27,0,28.54,4.6,0,26,26,132
01/18/2022,17:08:30.399,16,0.7,30.3514,-89.6287,2.31905,88.507,89.6158,28.65,0.8,99,27,27,0,28.65,0,0,26,26,132
01/18/2022,17:08:31.399,16,0.7,30.3514,-89.6287,2.14411,88.733,90.4156,28.65,0.6,99,27,27,0,28.64,0.1,0,26,26,132
01/18/2022,17:08:32.400,16,0.7,30.3514,-89.6287,2.15961,88.293,90.1547,28.56,7,99,27,27,0,28.54,5.3,0,26,26,132
01/18/2022,17:08:33.399,16,0.7,30.3514,-89.6287,2.3307,87.525,89.6655,28.56,6.3,99,27,27,0,28.61,2.9,0,26,26,132
01/18/2022,17:08:34.400,16,0.7,30.3514,-89.6287,2.20043,86.77,89.8482,28.67,0.4,99,27,27,0,28.65,0.1,0,26,26,132
01/18/2022,17:08:35.399,16,0.7,30.3514,-89.6287,2.01592,85.97,89.2818,28.67,0.4,99,27,27,0,28.64,0.1,0,26,26,132
01/18/2022,17:08:36.400,16,0.7,30.3514,-89.6287,1.82078,85.77,87.7974,28.65,1.2,99,27,27,0,28.65,0,0,26,26,132
01/18/2022,17:08:38.399,16,0.7,30.3514,-89.6286,1.66287,85.858,88.1243,28.64,1.1,99,27,27,0,28.65,0.1,0,26,26,132
01/18/2022,17:08:39.400,16,0.7,30.3514,-89.6286,1.58082,85.673,88.5908,28.67,1.3,99,27,27,0,28.64,0.1,0,25,25,132
01/18/2022,17:08:40.399,16,0.7,30.3514,-89.6286,1.56149,85.485,88.4306,28.65,1.2,99,27,27,0,28.65,0.1,0,25,25,132
01/18/2022,17:08:41.600,16,0.7,30.3514,-89.6286,1.482,85.685,88.1209,28.64,1.5,99,27,27,0,28.64,0.2,0,25,25,132
01/18/2022,17:08:42.399,16,0.7,30.3514,-89.6286,1.49527,85.905,88.5847,28.65,1.4,99,27,27,0,28.65,0.2,0,25,25,132
01/18/2022,17:08:43.600,16,0.7,30.3514,-89.6286,1.45462,86.303,88.3153,28.64,1.4,99,27,27,0,28.64,0.3,0,25,25,132
01/18/2022,17:08:44.599,16,0.7,30.3514,-89.6286,1.46775,86.216,89.1653,28.64,1.2,99,27,27,0,28.67,0.3,0,25,25,132
01/18/2022,17:08:45.600,16,0.7,30.3514,-89.6286,1.46192,85.719,89.162,28.65,1.2,99,27,27,0,28.64,0.4,0,25,25,132
01/18/2022,17:08:46.600,16,0.7,30.3514,-89.6286,1.4564,85.426,88.5469,28.64,1.7,99,27,27,0,28.64,0.3,0,25,25,132
01/18/2022,17:08:48.600,16,0.7,30.3514,-89.6286,1.45219,84.791,86.9308,28.64,1.9,99,27,27,0,28.65,0.2,0,25,25,132
01/18/2022,17:08:49.599,16,0.7,30.3514,-89.6286,1.49122,84.543,86.8616,28.61,2.3,99,26,26,0,28.65,0.1,0,25,25,132
01/18/2022,17:08:50.600,16,0.7,30.3514,-89.6285,1.48029,84.5,85.3301,28.64,2.3,99,26,26,0,28.65,0.1,0,25,25,132
01/18/2022,17:08:51.600,16,0.7,30.3514,-89.6285,1.487,84.546,85.877,28.61,2.5,99,26,26,0,28.64,0.1,0,25,25,132
01/18/2022,17:08:52.600,16,0.7,30.3514,-89.6285,1.49176,84.729,85.441,28.61,2.7,99,26,26,0,28.64,0.1,0,25,25,132
01/18/2022,17:08:53.600,16,0.7,30.3514,-89.6285,1.49595,84.931,85.3044,28.62,2.9,99,26,26,0,28.64,0,0,25,25,132
01/18/2022,17:08:54.599,16,0.7,30.3514,-89.6285,1.51374,85.213,86.1712,28.64,2.8,99,26,26,0,28.64,0.1,0,25,25,132
01/18/2022,17:08:55.600,16,0.7,30.3514,-89.6285,1.52926,85.754,86.2101,28.62,2.9,99,26,26,0,28.64,0,0,25,25,132
01/18/2022,17:08:56.599,16,0.7,30.3514,-89.6285,1.53188,86.398,87.0178,28.62,3,99,26,26,0,28.65,0,0,25,25,132
01/18/2022,17:08:58.600,16,0.7,30.3514,-89.6285,1.52981,87.827,89.7816,28.62,2.5,99,26,26,0,28.65,0,0,25,25,132
01/18/2022,17:08:59.599,16,0.7,30.3514,-89.6285,1.55711,88.622,90.6437,28.64,2.2,99,26,26,0,28.65,0,0,25,25,132
01/18/2022,17:09:00.600,16,0.7,30.3514,-89.6285,1.86468,89.251,91.3739,28.48,10.6,99,26,26,0,28.56,4.6,0,25,25,132
01/18/2022,17:09:01.599,16,0.7,30.3514,-89.6285,2.1303,89.875,92.3533,28.53,7.7,99,26,26,0,28.62,2.2,0,25,25,132
01/18/2022,17:09:02.600,16,0.7,30.3514,-89.6284,2.37086,90.166,93.0079,28.56,6.7,99,26,26,0,28.61,2.4,0,25,25,132
01/18/2022,17:09:03.600,16,0.7,30.3514,-89.6284,2.45894,89.899,92.2653,28.54,6.9,99,26,26,0,28.59,2.9,0,25,25,132
01/18/2022,17:09:04.600,16,0.7,30.3514,-89.6284,2.57688,89.797,91.8156,28.53,7.2,99,26,26,0,28.59,3.2,0,25,25,132
01/18/2022,17:09:05.799,16,0.7,30.3514,-89.6284,2.73095,89.557,92.0803,28.54,6.5,99,26,26,0,28.59,3.3,0,25,25,132
01/18/2022,17:09:06.599,16,0.7,30.3514,-89.6284,2.78456,88.785,91.5201,28.54,6.7,99,26,26,0,28.57,3.2,0,25,25,132
01/18/2022,17:09:08.599,16,0.7,30.3514,-89.6284,2.89053,88.055,90.3082,28.56,7.8,99,26,26,0,28.61,3.2,0,25,25,132
01/18/2022,17:09:09.799,16,0.7,30.3514,-89.6283,2.9683,87.712,90.3377,28.54,7.1,99,26,26,0,28.59,2.8,0,25,25,132
01/18/2022,17:09:10.799,16,0.7,30.3514,-89.6283,2.95661,87.512,90.2637,28.59,6,99,26,26,0,28.62,2.1,0,24,24,132
01/18/2022,17:09:11.799,16,0.7,30.3514,-89.6283,2.86529,87.578,90.3887,28.57,5.7,99,26,26,0,28.61,3.5,0,25,25,132
01/18/2022,17:09:12.799,16,0.7,30.3514,-89.6283,2.62808,87.517,89.8305,28.61,2.7,99,26,26,0,28.61,1.7,0,25,25,132
01/18/2022,17:09:13.800,16,0.7,30.3514,-89.6283,2.40647,87.444,90.0463,28.64,2,99,26,26,0,28.62,0.8,0,25,25,132
01/18/2022,17:09:14.799,16,0.7,30.3514,-89.6283,2.61058,86.837,89.872,28.51,8.8,99,26,26,0,28.53,5.9,0,25,25,132
01/18/2022,17:09:15.799,16,0.7,30.3514,-89.6283,2.4649,86.377,89.4578,28.68,0.4,99,26,26,0,28.65,0.6,0,25,25,132
01/18/2022,17:09:16.799,16,0.7,30.3514,-89.6282,2.27463,85.985,89.0207,28.65,1.1,99,26,26,0,28.65,0.1,0,24,24,132
01/18/2022,17:09:18.799,16,0.7,30.3514,-89.6282,1.88085,86.532,87.9863,28.62,1.1,99,26,26,0,28.67,0.1,0,24,24,132
01/18/2022,17:09:19.799,16,0.7,30.3514,-89.6282,1.8311,87.111,90,28.65,0.9,99,26,26,0,28.64,0.1,0,24,24,132
01/18/2022,17:09:20.800,16,0.7,30.3514,-89.6282,1.69697,87.246,90,28.64,0.4,99,26,26,0,28.65,0,0,24,24,132
01/18/2022,17:09:21.799,16,0.7,30.3514,-89.6282,1.76308,87.152,90.2527,28.64,2.8,99,26,26,0,28.64,1.2,0,24,24,132
01/18/2022,17:09:22.799,16,0.7,30.3514,-89.6282,1.91663,86.675,89.9419,28.53,8,99,26,26,0,28.64,0.9,0,24,24,132
01/18/2022,17:09:23.799,16,0.7,30.3514,-89.6282,1.95171,86.075,89.4293,28.64,1.7,99,26,26,0,28.64,0.2,0,24,24,132
01/18/2022,17:09:24.799,16,0.7,30.3514,-89.6282,1.86871,85.764,88.4502,28.65,1.4,99,26,26,0,28.65,0.2,0,24,24,132
01/18/2022,17:09:25.800,16,0.7,30.3514,-89.6281,1.75431,85.483,88.0951,28.64,1.4,99,26,26,0,28.65,0.1,0,24,24,132
01/18/2022,17:09:26.799,16,0.7,30.3514,-89.6281,1.6736,85.538,87.2705,28.62,1.7,99,26,26,0,28.65,0.1,0,24,24,132
01/18/2022,17:09:28.799,16,0.7,30.3514,-89.6281,1.56921,85.956,88.5094,28.62,1.6,99,26,26,0,28.64,0.1,0,24,24,132
01/18/2022,17:09:29.799,16,0.7,30.3514,-89.6281,1.58886,86.134,88.2473,28.62,1.5,99,26,26,0,28.64,0.2,0,24,24,132
01/18/2022,17:09:30.799,16,0.7,30.3514,-89.6281,1.5425,86.372,87.9056,28.64,1.4,99,26,26,0,28.64,0.1,0,24,24,132
01/18/2022,17:09:31.999,16,0.7,30.3514,-89.6281,1.49943,86.737,88.217,28.62,1.7,99,26,26,0,28.62,0.3,0,24,24,132
01/18/2022,17:09:32.800,16,0.7,30.3514,-89.6281,1.51829,87.008,89.1931,28.64,1.4,99,26,26,0,28.62,0.3,0,24,24,132
01/18/2022,17:09:33.799,16,0.7,30.3514,-89.6281,1.46956,87.287,89.6969,28.64,1.4,99,26,26,0,28.64,0.3,0,24,24,132
01/18/2022,17:09:34.799,16,0.7,30.3514,-89.6281,1.52204,87.464,89.7805,28.64,1.2,99,26,26,0,28.65,0.3,0,24,24,132
01/18/2022,17:09:35.799,16,0.7,30.3514,-89.6281,1.46773,87.58,89.2412,28.64,1.4,99,26,26,0,28.64,0.3,0,24,24,132
01/18/2022,17:09:36.799,16,0.7,30.3514,-89.6281,1.48705,87.612,89.7753,28.67,1.6,99,26,26,0,28.64,0.3,0,24,24,132
01/18/2022,17:09:38.999,16,0.7,30.3514,-89.628,1.46185,87.649,89.3905,28.67,1.7,99,26,26,0,28.62,0.5,0,24,24,132
01/18/2022,17:09:40.000,16,0.7,30.3514,-89.628,1.48906,87.704,89.4016,28.64,1.4,99,26,26,0,28.62,0.3,0,24,24,132
01/18/2022,17:09:40.999,16,0.7,30.3514,-89.628,1.43866,87.983,88.9936,28.62,1.7,99,26,26,0,28.65,0.4,0,24,24,132
01/18/2022,17:09:42.000,16,0.7,30.3514,-89.628,1.52009,88.078,89.8535,28.64,1.6,99,26,26,0,28.64,0.4,0,24,24,132
01/18/2022,17:09:42.999,16,0.7,30.3514,-89.628,1.48325,88.301,90.6758,28.64,1.4,99,26,26,0,28.65,0.4,0,24,24,132
01/18/2022,17:09:44.000,16,0.7,30.3514,-89.628,1.79273,88.539,91.3669,28.54,7.4,99,26,26,0,28.51,8.3,0,24,24,132
01/18/2022,17:09:45.000,16,0.7,30.3514,-89.628,2.13519,88.38,91.6172,28.57,5.4,99,26,26,0,28.57,3.5,0,24,24,132
01/18/2022,17:09:45.999,16,0.7,30.3514,-89.628,2.27254,88.005,90.7351,28.56,5.7,99,26,26,0,28.57,4.1,0,24,24,132
01/18/2022,17:09:47.000,16,0.7,30.3514,-89.628,2.44924,87.866,90,28.59,2.7,99,26,26,0,28.59,2.6,0,24,24,132
01/18/2022,17:09:49.000,16,0.7,30.3514,-89.6279,2.13825,87.521,89.7396,28.67,0.5,99,26,26,0,28.67,0,0,24,24,132
01/18/2022,17:09:49.999,16,0.7,30.3514,-89.6279,2.01965,87.892,90.0551,28.64,0.9,99,26,26,0,28.65,0.2,0,24,24,132
01/18/2022,17:09:50.999,16,0.7,30.3514,-89.6279,2.08027,87.954,91.0708,28.57,4.9,99,26,26,0,28.64,0.7,0,24,24,132
01/18/2022,17:09:52.000,16,0.7,30.3514,-89.6279,2.29972,87.691,90.678,28.51,7.7,99,26,26,0,28.53,6,0,24,24,132
01/18/2022,17:09:52.999,16,0.7,30.3514,-89.6279,2.47062,87.101,89.9549,28.57,5.3,99,25,25,0,28.57,3.4,0,24,24,132
01/18/2022,17:09:54.000,16,0.7,30.3514,-89.6279,2.37152,86.709,89.6713,28.68,0,99,26,26,0,28.65,0.1,0,24,24,132
01/18/2022,17:09:54.999,16,0.7,30.3514,-89.6279,2.10907,87.007,90.1056,28.65,0.9,99,25,25,0,28.64,0,0,23,23,132
01/18/2022,17:09:56.000,16,0.7,30.3514,-89.6279,2.2121,87.136,90.2014,28.48,10.6,99,25,25,0,28.53,7.5,0,23,23,132
01/18/2022,17:09:56.999,16,0.7,30.3514,-89.6278,2.45313,86.689,89.9546,28.57,5.4,99,25,25,0,28.59,3.2,0,23,23,132
01/18/2022,17:09:59.200,16,0.7,30.3514,-89.6278,2.08389,86.759,89.4655,28.65,0.8,99,26,26,0,28.65,0,0,23,23,132
01/18/2022,17:10:00.200,16,0.7,30.3514,-89.6278,1.95366,86.768,89.4299,28.64,0.9,99,25,25,0,28.64,0.1,0,23,23,132
01/18/2022,17:10:01.200,16,0.7,30.3514,-89.6278,1.83147,87.208,88.8445,28.64,0.9,99,25,25,0,28.65,0.1,0,23,23,132
01/18/2022,17:10:02.199,16,0.7,30.3514,-89.6278,1.76508,87.728,90.5048,28.65,0.8,99,25,25,0,28.65,0.1,0,23,23,132
01/18/2022,17:10:03.200,16,0.7,30.3514,-89.6278,1.96194,88.119,91.4193,28.51,8.6,99,25,25,0,28.53,6.3,0,23,23,132
01/18/2022,17:10:04.200,16,0.7,30.3514,-89.6278,2.16428,87.842,91.544,28.59,4.3,99,25,25,0,28.61,3.5,0,23,23,132
01/18/2022,17:10:05.200,16,0.7,30.3514,-89.6278,2.35607,87.133,90.6145,28.59,4.6,99,25,25,0,28.59,3.7,0,23,23,132
01/18/2022,17:10:06.200,16,0.7,30.3514,-89.6277,2.4941,86.67,90.6252,28.59,5.3,99,25,25,0,28.59,3.2,0,23,23,132
