Date and time of GPS data in UTC, FileName GPS signal acquisition time
Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCBTep (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCBTep (C) stbd,Error Code stbd
01/18/2022,21:04:26.800,16,0.8,30.3526,-89.6302,-0.0202943,69.37,286.699,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:27.600,16,0.8,30.3526,-89.6302,-0.0156717,69.401,299.745,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:28.800,16,0.8,30.3526,-89.6302,-0.00614696,69.4,161.565,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:29.799,16,0.8,30.3526,-89.6303,-0.0217328,69.409,296.565,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:30.799,16,0.8,30.3526,-89.6303,-0.0375418,69.384,291.251,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:31.800,16,0.8,30.3526,-89.6303,-0.021992,69.381,315,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:32.799,16,0.8,30.3526,-89.6303,-0.0140172,69.39,303.69,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:34.799,16,0.8,30.3526,-89.6303,0.0176022,69.373,353.66,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:35.799,16,0.8,30.3526,-89.6303,0.0202943,69.418,16.6992,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:36.799,16,0.8,30.3526,-89.6303,0.0160293,69.459,14.0362,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:37.799,16,0.8,30.3526,-89.6303,0.0176022,69.485,353.66,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:38.800,16,0.8,30.3526,-89.6303,0.0202943,69.458,343.301,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:39.799,16,0.8,30.3526,-89.6303,0.00700861,69.446,33.6901,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:40.799,16,0.8,30.3526,-89.6303,0.0156717,69.432,97.125,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:41.799,16,0.8,30.3526,-89.6303,0.0191446,69.423,113.962,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:42.799,16,0.8,30.3526,-89.6303,0.0217328,69.424,116.565,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:44.799,16,0.8,30.3526,-89.6303,0.0363139,69.35,105.524,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:45.800,16,0.8,30.3526,-89.6303,0.0318813,69.334,127.569,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:46.799,16,0.8,30.3526,-89.6303,0.0373399,69.298,141.34,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:47.800,16,0.8,30.3526,-89.6303,0.03439,69.282,137.291,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:48.999,16,0.8,30.3526,-89.6303,0.0373399,69.255,128.66,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:49.799,16,0.8,30.3526,-89.6303,-0.0217328,69.218,169.695,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:51.000,16,0.8,30.3526,-89.6303,-0.0369841,69.184,183.013,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:51.799,16,0.8,30.3526,-89.6302,-0.0151819,69.179,230.194,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:53.000,16,0.8,30.3526,-89.6302,-0.0253446,69.143,265.601,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:55.000,16,0.8,30.3526,-89.6302,-0.0259341,69.109,257.005,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:55.999,16,0.8,30.3526,-89.6302,-0.0462045,69.086,284.621,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:56.999,16,0.8,30.3526,-89.6302,-0.0436824,69.073,290.854,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:58.000,16,0.8,30.3526,-89.6302,-0.0369841,69.087,266.987,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:04:58.999,16,0.8,30.3526,-89.6302,-0.0313435,69.073,262.875,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:00.000,16,0.8,30.3526,-89.6302,-0.0410053,69.067,238.57,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:00.999,16,0.8,30.3526,-89.6302,-0.0316434,69.059,259.38,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:02.000,16,0.8,30.3526,-89.6302,-0.0253446,69.069,327.529,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:03.000,16,0.8,30.3526,-89.6302,-0.0334431,69.067,324.462,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:05.000,16,0.8,30.3526,-89.6302,-0.0217328,69.093,333.435,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:05.999,16,0.8,30.3526,-89.6302,-0.0330453,69.179,331.928,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:06.999,16,0.8,30.3526,-89.6302,-0.0283027,69.22,344.055,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:07.999,16,0.8,30.3526,-89.6302,0.0307348,69.222,341.565,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:09.000,16,0.8,30.3526,-89.6302,-0.048596,69.177,323.13,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:10.000,16,0.8,30.3526,-89.6302,-0.0416,69.151,322.595,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:10.999,16,0.8,30.3526,-89.6302,-0.0316434,69.132,317.49,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:12.000,16,0.8,30.3526,-89.6302,0.0141514,69.131,344.055,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:12.999,16,0.8,30.3526,-89.6302,0.0118239,69.163,9.46232,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:15.199,16,0.8,30.3526,-89.6302,-0.0260794,69.111,296.565,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:15.999,16,0.8,30.3526,-89.6302,-0.0264391,69.098,287.103,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:17.200,16,0.8,30.3526,-89.6302,-0.021992,69.089,315,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:17.999,16,0.8,30.3526,-89.6302,0.00614696,69.064,71.565,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:19.000,16,0.8,30.3526,-89.6302,0.0136069,69.053,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:20.199,16,0.8,30.3526,-89.6302,0.0104679,69.026,338.199,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:21.200,16,0.8,30.3526,-89.6302,-0.00614696,69.039,251.565,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:22.200,16,0.8,30.3526,-89.6302,0.00194384,69.037,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:23.200,16,0.8,30.3526,-89.6302,-0.0166082,69.026,290.556,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:25.200,16,0.8,30.3526,-89.6302,-0.0183381,69.036,302.005,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:26.200,16,0.8,30.3526,-89.6302,-0.00801466,69.017,194.036,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:27.199,16,0.8,30.3526,-89.6302,-0.0248933,69.026,231.34,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:28.200,16,0.8,30.3526,-89.6302,-0.0236478,69.134,279.462,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:29.200,16,0.8,30.3526,-89.6302,-0.0173862,69.134,243.435,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:30.200,16,0.8,30.3526,-89.6302,-0.00583152,69.132,270,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:31.200,16,0.8,30.3526,-89.6302,0.00824701,69.133,135,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:32.199,16,0.8,30.3526,-89.6302,0.0160293,69.129,104.036,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:33.200,16,0.8,30.3526,-89.6302,0.0424541,69.129,105.945,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:35.200,16,0.8,30.3526,-89.6302,0.0480093,69.124,111.371,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:36.200,16,0.8,30.3526,-89.6302,0.0113344,69.119,120.964,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:37.200,16,0.8,30.3526,-89.6302,0.0234069,69.113,131.634,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:38.200,16,0.8,30.3526,-89.6302,0.0097192,69.114,126.87,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:39.199,16,0.8,30.3526,-89.6302,0.0227521,69.107,109.983,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:40.200,16,0.7,30.3526,-89.6302,0.02749,69.11,45,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:41.200,16,0.8,30.3526,-89.6302,0.0288973,69.105,42.2737,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:42.200,16,0.7,30.3526,-89.6302,0.021992,69.103,45,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:43.399,16,0.8,30.3526,-89.6302,0.00777536,69.101,90,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:45.399,16,0.8,30.3526,-89.6302,0.0151819,69.092,140.194,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:46.400,16,0.8,30.3526,-89.6302,0.0104679,69.078,338.199,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:47.399,16,0.8,30.3526,-89.6302,0.0234069,69.082,138.366,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:48.399,16,0.8,30.3526,-89.6302,0.0316434,69.078,349.38,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:49.399,16,0.8,30.3526,-89.6302,-0.0195354,69.064,174.289,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:50.399,16,0.8,30.3526,-89.6302,-0.0349891,69.066,180,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:51.400,16,0.8,30.3526,-89.6302,-0.0424541,69.081,285.945,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:52.400,16,0.8,30.3526,-89.6302,-0.0653431,69.07,300.379,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:53.400,16,0.8,30.3526,-89.6302,-0.029735,69.056,258.69,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:55.399,16,0.8,30.3526,-89.6302,-0.0320586,69.061,255.964,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:56.399,16,0.8,30.3526,-89.6302,-0.0314037,69.074,248.199,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:57.399,16,0.8,30.3526,-89.6302,-0.0313435,69.063,262.875,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:58.400,16,0.8,30.3526,-89.6302,-0.0294156,69.091,262.405,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:05:59.399,16,0.8,30.3526,-89.6302,-0.0369841,69.161,273.013,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:06:00.399,16,0.8,30.3526,-89.6302,-0.0264391,69.276,287.103,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:06:01.399,16,0.8,30.3526,-89.6302,-0.0292223,69.409,273.814,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:06:02.399,16,0.8,30.3526,-89.6302,0.0233261,69.41,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:06:03.400,16,0.8,30.3526,-89.6302,0.0307348,69.411,18.4349,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:06:05.400,16,0.8,30.3526,-89.6302,0.024044,69.376,75.9638,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:06:06.599,16,0.8,30.3526,-89.6302,0.0226689,69.305,59.0362,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:06:07.399,16,0.8,30.3526,-89.6302,0.0155507,69.253,90,27.35,0,0,0,0,0,0,0,0,0,0,0
01/18/2022,21:06:08.599,16,0.8,30.3526,-89.6302,0.0104679,68.999,21.8014,27.37,0,0,0,0,0,27.35,0,0,0,0,0
01/18/2022,21:06:09.399,16,0.8,30.3526,-89.6302,0.013745,68.849,8.1301,27.37,0,81,18,18,0,27.32,0,81,17,17,0
01/18/2022,21:06:10.600,16,0.8,30.3526,-89.6302,0.0194384,68.677,90,27.35,0,81,18,18,0,27.34,0,81,17,17,0
01/18/2022,21:06:11.599,16,0.8,30.3526,-89.6302,0.00549801,68.323,45,27.32,1.7,81,18,18,0,27.31,1.9,81,17,17,0
01/18/2022,21:06:12.600,16,0.8,30.3526,-89.6302,0.0217328,68.309,10.3048,27.17,11.4,81,18,18,0,27.16,11.5,81,17,17,0
01/18/2022,21:06:13.599,16,0.8,30.3526,-89.6302,0.00869312,68.287,26.5651,27.37,0,81,18,18,0,27.31,0,81,17,17,0
01/18/2022,21:06:15.600,16,0.8,30.3526,-89.6302,0.0097192,68.26,0,27.34,1.1,81,18,18,0,27.31,1.2,81,17,17,0
01/18/2022,21:06:16.600,16,0.8,30.3526,-89.6302,0.0202943,68.239,16.6992,27.23,6.9,81,18,18,0,27.2,7,81,17,17,0
01/18/2022,21:06:17.600,16,0.8,30.3526,-89.6302,-0.0253446,68.223,302.471,27.35,0,81,18,18,0,27.34,0,81,18,18,0
01/18/2022,21:06:18.599,16,0.8,30.3526,-89.6302,-0.0321763,68.204,295.017,27.37,0,81,18,18,0,27.34,0,81,18,18,0
01/18/2022,21:06:19.600,16,0.8,30.3526,-89.6302,-0.0318813,68.19,307.569,27.35,0,81,18,18,0,27.34,0,81,18,18,0
01/18/2022,21:06:20.599,16,0.8,30.3526,-89.6302,-0.024741,68.168,315,27.37,0,81,18,18,0,27.34,0,81,18,18,0
01/18/2022,21:06:21.600,16,0.8,30.3526,-89.6302,-0.0462045,68.152,337.751,27.31,3.2,81,18,18,0,27.28,2.9,81,18,18,0
01/18/2022,21:06:22.600,16,0.8,30.3526,-89.6302,-0.042676,68.137,329.931,27.19,9.9,81,18,18,0,27.17,9.8,81,18,18,0
01/18/2022,21:06:23.599,16,0.8,30.3526,-89.6302,-0.0408669,68.126,334.654,27.26,6.5,81,18,18,0,27.23,6.6,81,18,18,0
01/18/2022,21:06:25.599,16,0.8,30.3526,-89.6302,-0.0431603,68.093,324.162,27.37,0,81,18,18,0,27.34,0,81,18,18,0
01/18/2022,21:06:26.600,16,0.8,30.3526,-89.6302,0.0381904,68.076,345.256,27.35,0,81,18,18,0,27.32,0,81,18,18,0
01/18/2022,21:06:27.599,16,0.8,30.3526,-89.6302,0.0356842,68.058,330.642,27.35,0,81,18,18,0,27.34,0,81,18,18,0
01/18/2022,21:06:28.600,16,0.8,30.3526,-89.6302,-0.0270746,68.046,338.962,27.34,0,81,18,18,0,27.32,0,81,18,18,0
01/18/2022,21:06:29.600,16,0.8,30.3526,-89.6302,-0.0148038,68.032,336.801,27.34,0,81,18,18,0,27.32,0,81,18,18,0
01/18/2022,21:06:30.799,16,0.8,30.3526,-89.6302,-0.0140172,68.013,303.69,27.35,0,81,18,18,0,27.34,0,81,18,18,0
01/18/2022,21:06:31.600,16,0.8,30.3526,-89.6302,-0.00869312,67.998,333.435,27.37,0,81,18,18,0,27.32,0,81,18,18,0
01/18/2022,21:06:32.800,16,0.8,30.3526,-89.6302,0.0184409,67.984,18.4349,27.34,0,81,18,18,0,27.32,0,81,18,18,0
01/18/2022,21:06:33.600,16,0.8,30.3526,-89.6302,0.0213822,67.965,0,27.35,0,81,18,18,0,27.32,0,81,18,18,0
01/18/2022,21:06:35.799,16,0.8,30.3526,-89.6302,0.0140172,67.929,33.6901,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:06:36.799,16,0.8,30.3526,-89.6302,0.0104679,67.914,21.8014,27.35,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:06:37.800,16,0.8,30.3526,-89.6302,0.0253446,67.898,355.601,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:06:38.799,16,0.8,30.3526,-89.6302,0.0194384,67.882,0,27.35,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:06:39.800,16,0.8,30.3526,-89.6302,0.0118239,67.866,9.46232,27.35,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:06:40.799,16,0.8,30.3526,-89.6302,0.00824701,67.855,45,27.34,0,81,19,19,0,27.28,3,81,18,18,0
01/18/2022,21:06:41.799,16,0.8,30.3526,-89.6302,0.0179213,67.837,40.6013,27.35,0,81,18,18,0,27.32,0,81,18,18,0
01/18/2022,21:06:42.799,16,0.8,30.3526,-89.6302,0.0122939,67.818,18.4349,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:06:43.799,16,0.8,30.3526,-89.6302,0.0217328,67.801,349.695,27.35,0,81,19,19,0,27.29,2.7,81,18,18,0
01/18/2022,21:06:45.799,16,0.8,30.3526,-89.6302,-0.0234875,67.768,335.556,27.35,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:06:46.799,16,0.8,30.3526,-89.6302,-0.02749,67.748,315,27.34,0,81,19,19,0,27.31,0.8,81,18,18,0
01/18/2022,21:06:47.799,16,0.8,30.3526,-89.6302,-0.024741,67.73,315,27.35,0,81,19,19,0,27.32,0.8,81,18,18,0
01/18/2022,21:06:48.799,16,0.8,30.3526,-89.6302,-0.0167215,67.714,305.538,27.35,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:06:49.799,16,0.8,30.3526,-89.6302,0.0118239,67.695,9.46232,27.34,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:06:50.799,16,0.8,30.3526,-89.6302,0.0118239,67.677,350.538,27.37,0,81,19,19,0,27.23,0,81,18,18,0
01/18/2022,21:06:51.800,16,0.8,30.3526,-89.6302,-0.0167215,67.661,324.462,27.35,0,81,19,19,0,27.32,0.2,81,18,18,0
01/18/2022,21:06:52.799,16,0.8,30.3526,-89.6302,-0.0136069,67.642,180,27.34,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:06:53.800,16,0.8,30.3526,-89.6302,-0.0118239,67.624,170.538,27.38,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:06:55.799,16,0.8,30.3526,-89.6302,0.00583152,67.594,90,27.37,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:06:57.000,16,0.8,30.3526,-89.6302,0.00801466,67.58,14.0362,27.34,2.6,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:06:57.799,16,0.8,30.3526,-89.6302,0.0253446,67.563,94.3987,27.23,8,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:06:59.000,16,0.8,30.3526,-89.6302,0.010996,67.544,135,27.34,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:06:59.799,16,0.8,30.3526,-89.6302,0.0276272,67.527,129.289,27.38,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:07:01.000,16,0.8,30.3526,-89.6302,-0.0156717,67.512,172.875,27.35,0.4,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:01.999,16,0.8,30.3526,-89.6302,-0.0118239,67.496,189.462,27.25,7,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:07:02.999,16,0.8,30.3526,-89.6302,-0.0148038,67.483,203.199,27.38,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:04.000,16,0.8,30.3526,-89.6302,-0.0270746,67.469,201.038,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:06.000,16,0.8,30.3526,-89.6302,0.0166082,68.637,110.556,27.37,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:06.999,16,0.8,30.3526,-89.6302,0.0221632,68.57,74.7449,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:08.000,16,0.8,30.3526,-89.6302,-0.002749,68.667,315,27.34,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:09.000,16,0.8,30.3526,-89.6302,0.00991168,68.695,348.69,27.37,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:09.999,16,0.8,30.3526,-89.6302,0.0140172,68.665,33.6901,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:11.000,16,0.8,30.3526,-89.6302,0.0243562,68.669,28.6105,27.37,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:07:11.999,16,0.8,30.3526,-89.6302,-0.0209358,68.665,338.199,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:12.999,16,0.8,30.3526,-89.6302,-0.0296077,68.644,336.801,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:13.999,16,0.8,30.3526,-89.6302,-0.0426317,68.658,335.772,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:16.000,16,0.8,30.3526,-89.6302,0.0375418,68.638,338.749,27.37,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:16.999,16,0.8,30.3526,-89.6302,-0.0347725,68.677,333.435,27.35,0,81,19,19,0,27.35,0,81,18,18,0
01/18/2022,21:07:18.000,16,0.8,30.3526,-89.6302,-0.044369,68.686,298.811,27.37,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:07:18.999,16,0.8,30.3526,-89.6302,-0.0287005,68.68,298.301,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:20.000,16,0.8,30.3526,-89.6302,-0.0325847,68.681,287.354,27.34,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:20.999,16,0.8,30.3526,-89.6302,-0.0434656,68.693,296.565,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:22.200,16,0.8,30.3526,-89.6302,-0.0583476,68.669,299.982,27.34,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:07:23.000,16,0.8,30.3526,-89.6302,-0.0463678,68.666,303.024,27.34,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:24.199,16,0.8,30.3526,-89.6302,-0.0368818,68.668,288.435,27.37,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:26.199,16,0.8,30.3526,-89.6302,-0.0206633,68.644,311.186,27.37,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:27.200,16,0.8,30.3526,-89.6302,0.00614696,68.638,18.4349,27.37,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:07:28.200,16,0.8,30.3526,-89.6302,0.0140172,68.639,56.3099,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:29.200,16,0.8,30.3526,-89.6302,0.00614696,68.656,108.435,27.37,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:07:30.200,16,0.8,30.3526,-89.6302,0.00434656,68.664,63.4349,27.38,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:07:31.200,16,0.8,30.3526,-89.6302,0.0226689,68.717,120.964,27.34,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:32.200,16,0.8,30.3526,-89.6302,0.0462045,68.734,112.249,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:33.199,16,0.8,30.3526,-89.6302,0.048596,68.744,126.87,27.37,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:07:34.200,16,0.8,30.3526,-89.6302,0.0334431,68.76,125.538,27.38,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:36.200,16,0.8,30.3526,-89.6302,0.0278316,68.764,102.095,27.37,0,81,19,19,0,27.35,0,81,18,18,0
01/18/2022,21:07:37.200,16,0.8,30.3526,-89.6302,0.0252699,68.764,112.62,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:38.199,16,0.8,30.3526,-89.6302,0.0097192,68.808,126.87,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:39.200,16,0.8,30.3526,-89.6302,0.0221632,68.839,74.7449,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:40.199,16,0.8,30.3526,-89.6302,0.013745,68.859,98.1301,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:41.200,16,0.8,30.3526,-89.6302,-0.00801466,68.837,255.964,27.34,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:42.200,16,0.8,30.3526,-89.6302,-0.0156717,68.84,240.255,27.37,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:43.200,16,0.8,30.3526,-89.6302,-0.0198234,68.812,281.31,27.37,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:44.200,16,0.8,30.3526,-89.6302,0.013745,68.802,351.87,27.37,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:07:46.399,16,0.8,30.3526,-89.6302,0.0213822,68.778,90,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:47.200,16,0.8,30.3526,-89.6302,0.0296714,68.761,58.3925,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:48.200,16,0.8,30.3526,-89.6302,0.0206633,68.757,48.8141,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:49.200,16,0.8,30.3526,-89.6302,0.0416,68.73,37.4054,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:50.400,16,0.8,30.3526,-89.6302,0.0366763,68.738,32.0054,27.37,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:51.399,16,0.8,30.3526,-89.6302,0.0237276,68.728,34.992,27.37,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:52.400,16,0.8,30.3526,-89.6302,0.0217328,68.747,26.5651,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:53.399,16,0.8,30.3526,-89.6302,-0.0264391,68.727,342.897,27.37,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:54.399,16,0.8,30.3526,-89.6302,-0.0097192,68.713,270,27.34,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:56.399,16,0.8,30.3526,-89.6302,-0.0314037,68.7,338.199,27.35,0,81,19,19,0,27.34,0,81,18,18,0
01/18/2022,21:07:57.400,16,0.8,30.3526,-89.6302,-0.0243562,68.672,331.39,27.37,0,81,19,19,0,27.32,0,81,18,18,0
01/18/2022,21:07:58.399,16,0.8,30.3526,-89.6302,-0.0358426,68.674,257.471,27.35,0,81,19,19,0,27.34,0,81,18,18,0
